IP 地址,已发送,已接收,丢包率,平均延迟,下载速度(MB/s),地区码
172.65.124.63,1,1,0.00,229.81,0.00,N/A
104.25.145.156,1,1,0.00,229.97,0.00,N/A
172.67.131.222,1,1,0.00,230.06,0.00,N/A
104.24.225.88,1,1,0.00,230.08,0.00,N/A
104.24.74.40,1,1,0.00,230.13,0.00,N/A
172.65.91.33,1,1,0.00,230.21,0.00,N/A
104.25.109.239,1,1,0.00,230.27,0.00,N/A
104.25.84.74,1,1,0.00,230.37,0.00,N/A
172.65.88.241,1,1,0.00,230.39,0.00,N/A
172.65.190.159,1,1,0.00,230.44,0.00,N/A
104.27.1.172,1,1,0.00,230.55,0.00,N/A
104.25.185.42,1,1,0.00,230.63,0.00,N/A
172.66.171.151,1,1,0.00,230.72,0.00,N/A
172.67.75.45,1,1,0.00,230.74,0.00,N/A
104.25.94.17,1,1,0.00,230.81,0.00,N/A
104.26.12.114,1,1,0.00,230.82,0.00,N/A
172.65.74.181,1,1,0.00,230.88,0.00,N/A
172.66.130.37,1,1,0.00,230.92,0.00,N/A
172.65.89.253,1,1,0.00,230.94,0.00,N/A
104.25.233.196,1,1,0.00,230.94,0.00,N/A
104.24.142.146,1,1,0.00,230.94,0.00,N/A
104.25.61.238,1,1,0.00,231.02,0.00,N/A
104.25.7.213,1,1,0.00,231.03,0.00,N/A
104.20.47.64,1,1,0.00,231.08,0.00,N/A
172.65.117.219,1,1,0.00,231.08,0.00,N/A
172.66.207.209,1,1,0.00,231.11,0.00,N/A
104.24.175.209,1,1,0.00,231.17,0.00,N/A
104.27.43.63,1,1,0.00,231.19,0.00,N/A
104.25.0.232,1,1,0.00,231.21,0.00,N/A
172.65.180.164,1,1,0.00,231.26,0.00,N/A
104.24.204.104,1,1,0.00,231.27,0.00,N/A
104.25.138.220,1,1,0.00,231.27,0.00,N/A
104.21.114.77,1,1,0.00,231.36,0.00,N/A
172.65.169.233,1,1,0.00,231.38,0.00,N/A
104.27.62.126,1,1,0.00,231.42,0.00,N/A
104.25.208.234,1,1,0.00,231.42,0.00,N/A
104.25.222.9,1,1,0.00,231.42,0.00,N/A
104.25.53.230,1,1,0.00,231.49,0.00,N/A
104.27.202.216,1,1,0.00,231.50,0.00,N/A
104.20.36.73,1,1,0.00,231.51,0.00,N/A
104.25.120.202,1,1,0.00,231.53,0.00,N/A
104.25.172.223,1,1,0.00,231.56,0.00,N/A
104.25.22.88,1,1,0.00,231.64,0.00,N/A
104.27.77.97,1,1,0.00,231.72,0.00,N/A
104.25.249.178,1,1,0.00,231.76,0.00,N/A
172.67.162.38,1,1,0.00,231.79,0.00,N/A
104.20.52.113,1,1,0.00,231.80,0.00,N/A
104.25.166.125,1,1,0.00,231.80,0.00,N/A
172.65.175.45,1,1,0.00,231.84,0.00,N/A
104.20.63.128,1,1,0.00,231.84,0.00,N/A
172.65.166.88,1,1,0.00,231.87,0.00,N/A
104.25.198.212,1,1,0.00,231.95,0.00,N/A
172.66.141.194,1,1,0.00,231.98,0.00,N/A
104.25.62.65,1,1,0.00,232.06,0.00,N/A
172.65.189.207,1,1,0.00,232.06,0.00,N/A
104.27.86.33,1,1,0.00,232.08,0.00,N/A
104.24.202.197,1,1,0.00,232.09,0.00,N/A
104.27.5.253,1,1,0.00,232.09,0.00,N/A
104.24.15.81,1,1,0.00,232.12,0.00,N/A
104.24.158.49,1,1,0.00,232.15,0.00,N/A
104.27.47.25,1,1,0.00,232.19,0.00,N/A
104.27.73.234,1,1,0.00,232.21,0.00,N/A
104.24.65.36,1,1,0.00,232.21,0.00,N/A
172.67.124.5,1,1,0.00,232.23,0.00,N/A
172.66.215.140,1,1,0.00,232.31,0.00,N/A
104.24.38.213,1,1,0.00,232.33,0.00,N/A
172.65.120.210,1,1,0.00,232.48,0.00,N/A
172.66.156.124,1,1,0.00,232.65,0.00,N/A
104.24.73.111,1,1,0.00,232.72,0.00,N/A
104.24.31.155,1,1,0.00,232.78,0.00,N/A
104.24.11.227,1,1,0.00,232.79,0.00,N/A
162.159.194.98,1,1,0.00,232.80,0.00,N/A
172.66.194.175,1,1,0.00,232.83,0.00,N/A
104.25.174.234,1,1,0.00,232.83,0.00,N/A
104.24.181.248,1,1,0.00,232.87,0.00,N/A
104.21.9.202,1,1,0.00,232.92,0.00,N/A
104.25.228.132,1,1,0.00,232.95,0.00,N/A
104.25.248.199,1,1,0.00,233.02,0.00,N/A
172.65.143.149,1,1,0.00,233.13,0.00,N/A
172.66.164.13,1,1,0.00,233.13,0.00,N/A
104.21.86.41,1,1,0.00,233.27,0.00,N/A
104.27.7.92,1,1,0.00,233.46,0.00,N/A
104.24.236.63,1,1,0.00,233.52,0.00,N/A
172.66.212.15,1,1,0.00,233.70,0.00,N/A
104.25.191.77,1,1,0.00,233.79,0.00,N/A
162.159.135.111,1,1,0.00,234.22,0.00,N/A
104.24.230.214,1,1,0.00,234.25,0.00,N/A
104.21.208.65,1,1,0.00,234.27,0.00,N/A
172.65.118.63,1,1,0.00,234.39,0.00,N/A
104.25.221.220,1,1,0.00,234.59,0.00,N/A
141.101.113.4,1,1,0.00,234.71,0.00,N/A
104.24.20.165,1,1,0.00,234.76,0.00,N/A
104.20.8.141,1,1,0.00,234.85,0.00,N/A
172.66.160.118,1,1,0.00,234.86,0.00,N/A
172.67.115.136,1,1,0.00,234.95,0.00,N/A
172.66.132.123,1,1,0.00,235.02,0.00,N/A
104.25.55.190,1,1,0.00,235.04,0.00,N/A
104.24.222.26,1,1,0.00,235.07,0.00,N/A
172.65.90.31,1,1,0.00,235.12,0.00,N/A
172.65.185.89,1,1,0.00,235.16,0.00,N/A
104.24.16.189,1,1,0.00,235.19,0.00,N/A
172.65.187.21,1,1,0.00,235.21,0.00,N/A
104.26.3.171,1,1,0.00,235.21,0.00,N/A
104.24.144.49,1,1,0.00,235.23,0.00,N/A
104.24.42.183,1,1,0.00,235.30,0.00,N/A
104.24.92.236,1,1,0.00,235.44,0.00,N/A
104.24.59.254,1,1,0.00,235.50,0.00,N/A
172.65.79.211,1,1,0.00,235.84,0.00,N/A
104.25.255.135,1,1,0.00,235.91,0.00,N/A
104.24.244.60,1,1,0.00,235.96,0.00,N/A
104.24.218.244,1,1,0.00,236.06,0.00,N/A
104.27.58.33,1,1,0.00,236.11,0.00,N/A
104.24.214.76,1,1,0.00,236.12,0.00,N/A
172.67.113.139,1,1,0.00,236.21,0.00,N/A
172.66.211.226,1,1,0.00,236.25,0.00,N/A
172.67.152.41,1,1,0.00,236.30,0.00,N/A
104.27.15.133,1,1,0.00,236.32,0.00,N/A
104.24.63.209,1,1,0.00,236.39,0.00,N/A
104.21.27.188,1,1,0.00,236.40,0.00,N/A
104.25.193.161,1,1,0.00,236.54,0.00,N/A
172.65.137.16,1,1,0.00,236.57,0.00,N/A
172.66.174.47,1,1,0.00,236.62,0.00,N/A
104.25.241.28,1,1,0.00,236.72,0.00,N/A
172.65.105.1,1,1,0.00,236.73,0.00,N/A
104.25.130.121,1,1,0.00,236.75,0.00,N/A
104.26.13.173,1,1,0.00,236.75,0.00,N/A
172.65.179.221,1,1,0.00,236.78,0.00,N/A
162.159.141.21,1,1,0.00,236.88,0.00,N/A
172.66.143.215,1,1,0.00,236.95,0.00,N/A
104.24.55.29,1,1,0.00,237.09,0.00,N/A
104.24.64.49,1,1,0.00,237.20,0.00,N/A
104.27.29.20,1,1,0.00,237.25,0.00,N/A
104.25.246.78,1,1,0.00,237.25,0.00,N/A
104.25.218.193,1,1,0.00,237.25,0.00,N/A
104.27.60.60,1,1,0.00,237.39,0.00,N/A
172.65.104.144,1,1,0.00,237.48,0.00,N/A
104.25.201.68,1,1,0.00,237.54,0.00,N/A
104.25.163.47,1,1,0.00,237.63,0.00,N/A
104.25.235.183,1,1,0.00,237.65,0.00,N/A
104.24.132.191,1,1,0.00,237.71,0.00,N/A
172.67.148.67,1,1,0.00,237.79,0.00,N/A
172.65.83.244,1,1,0.00,237.84,0.00,N/A
104.27.67.47,1,1,0.00,237.93,0.00,N/A
104.25.116.175,1,1,0.00,238.07,0.00,N/A
104.27.44.41,1,1,0.00,238.07,0.00,N/A
104.27.27.243,1,1,0.00,238.11,0.00,N/A
104.24.207.65,1,1,0.00,238.18,0.00,N/A
104.27.66.249,1,1,0.00,238.24,0.00,N/A
162.159.128.177,1,1,0.00,238.31,0.00,N/A
104.20.62.200,1,1,0.00,238.51,0.00,N/A
104.27.40.83,1,1,0.00,238.89,0.00,N/A
172.66.209.192,1,1,0.00,239.27,0.00,N/A
104.27.0.124,1,1,0.00,239.27,0.00,N/A
104.25.89.140,1,1,0.00,239.70,0.00,N/A
172.65.66.50,1,1,0.00,239.78,0.00,N/A
104.27.108.111,1,1,0.00,239.84,0.00,N/A
104.27.117.71,1,1,0.00,239.85,0.00,N/A
172.65.68.110,1,1,0.00,240.12,0.00,N/A
104.24.40.6,1,1,0.00,240.42,0.00,N/A
172.67.68.169,1,1,0.00,240.66,0.00,N/A
104.20.26.217,1,1,0.00,240.84,0.00,N/A
104.27.25.27,1,1,0.00,240.87,0.00,N/A
104.24.205.121,1,1,0.00,241.22,0.00,N/A
104.20.0.162,1,1,0.00,241.54,0.00,N/A
104.25.88.17,1,1,0.00,241.76,0.00,N/A
172.67.78.128,1,1,0.00,242.04,0.00,N/A
104.27.121.182,1,1,0.00,242.42,0.00,N/A
104.20.18.41,1,1,0.00,242.56,0.00,N/A
104.25.154.151,1,1,0.00,242.62,0.00,N/A
104.25.134.101,1,1,0.00,242.94,0.00,N/A
172.67.111.216,1,1,0.00,243.08,0.00,N/A
104.24.167.243,1,1,0.00,243.09,0.00,N/A
104.25.231.150,1,1,0.00,243.47,0.00,N/A
104.25.131.254,1,1,0.00,243.53,0.00,N/A
104.24.226.194,1,1,0.00,244.05,0.00,N/A
104.20.48.6,1,1,0.00,244.58,0.00,N/A
104.25.97.138,1,1,0.00,246.53,0.00,N/A
104.29.144.62,1,1,0.00,249.30,0.00,N/A
104.25.234.16,1,1,0.00,251.34,0.00,N/A
104.29.147.39,1,1,0.00,256.21,0.00,N/A
104.31.0.33,1,1,0.00,258.88,0.00,N/A
104.29.156.5,1,1,0.00,259.01,0.00,N/A
104.29.151.120,1,1,0.00,267.25,0.00,N/A
104.29.154.107,1,1,0.00,272.47,0.00,N/A
104.29.159.62,1,1,0.00,280.13,0.00,N/A
